path,t,SPX,SJIM,BIG_MAC
2,3/16/2049,14124.31828,157.2701584,18.90264461
2,4/16/2049,14529.5066,161.1411673,19.06238306
2,5/16/2049,14934.7948,159.1985171,19.16941456
2,6/16/2049,14775.01032,160.7996346,19.31916627
2,7/16/2049,15233.39703,152.844007,19.29940643
2,8/16/2049,14648.13924,145.7377624,19.41740756
2,9/16/2049,15173.14428,147.692585,19.59074084
2,10/16/2049,15260.17543,151.3983066,19.73665563
2,11/16/2049,15404.65505,151.7482736,19.80042736
2,12/16/2049,15151.52466,147.4979465,19.89031809
2,1/16/2050,14828.54677,152.790365,19.8970855
2,2/16/2050,15112.26204,155.4149888,19.92500864
2,3/16/2050,15388.14416,160.2506428,20.05017045
2,4/16/2050,15630.02448,160.6389562,20.05884609
2,5/16/2050,15776.30884,156.6405152,19.86893891
2,6/16/2050,15839.72517,158.2806886,19.92808726
2,7/16/2050,15267.73977,160.4102854,20.08013332
2,8/16/2050,14916.66622,161.0343211,20.10235957
2,9/16/2050,14439.41825,163.5303072,20.2888156
2,10/16/2050,14591.87816,167.0789821,20.41805269
2,11/16/2050,14543.61385,175.2545809,20.57086686
2,12/16/2050,14584.73122,183.0353158,20.6387132
2,1/16/2051,14275.59888,186.2541818,20.64188016
2,2/16/2051,14153.77858,179.8736823,20.75675482
2,3/16/2051,13683.36726,183.6685425,20.91393815
2,4/16/2051,13734.79249,178.7795976,21.07321096
2,5/16/2051,13939.85953,179.113309,21.11040103
2,6/16/2051,14386.1513,181.7138208,21.17449264
2,7/16/2051,13839.17931,185.3382947,21.22202378
2,8/16/2051,13934.3675,192.3259028,21.41315534
2,9/16/2051,14308.34387,198.3286794,21.51673509
2,10/16/2051,14568.35616,206.6991858,21.6369274
2,11/16/2051,14808.82716,206.0179111,21.72530969
2,12/16/2051,15448.7058,212.8765118,21.90173991
2,1/16/2052,15758.55415,207.9794681,22.0649907
2,2/16/2052,16139.31812,198.7011485,22.18149858
2,3/16/2052,15757.75941,205.6525208,22.28783745
2,4/16/2052,15020.38088,202.8711128,22.43462006
2,5/16/2052,15302.26424,205.024851,22.49761601
2,6/16/2052,15236.25246,201.6370256,22.70933207
2,7/16/2052,14524.62292,204.2749914,22.78824948
2,8/16/2052,13909.63205,205.1456709,22.79969492
2,9/16/2052,14385.8522,197.8299604,22.86586957
2,10/16/2052,14739.40652,205.1522842,23.02519358
2,11/16/2052,15210.56814,208.2159375,23.103963
2,12/16/2052,15284.45107,217.1120955,23.32298919
2,1/16/2053,15375.74654,207.1568679,23.49207689
2,2/16/2053,14909.06661,205.9482575,23.71336121
2,3/16/2053,15532.87594,210.8178813,23.55190097
3,3/16/2023,3960.28,25.58,5.15
3,4/16/2023,3860.56287,25.81205489,5.162070255
3,5/16/2023,3812.969049,26.51101839,5.180788954
3,6/16/2023,3673.471206,26.5749655,5.188074386
3,7/16/2023,3796.246073,26.82840552,5.216035972
3,8/16/2023,3680.839585,27.90427013,5.247864826
3,9/16/2023,3605.009198,28.82316055,5.269064445
3,10/16/2023,3486.372291,28.74830527,5.292004662
3,11/16/2023,3610.099187,27.92365968,5.333963977
3,12/16/2023,3534.409895,26.71074171,5.377861842
3,1/16/2024,3419.337775,25.40133843,5.431485831
3,2/16/2024,3380.837132,26.55669446,5.476618323
3,3/16/2024,3440.743164,26.98599797,5.502309414
3,4/16/2024,3558.476584,27.20514264,5.541421824
3,5/16/2024,3461.142945,28.54831958,5.53569105
3,6/16/2024,3581.165796,29.73575534,5.584649277
3,7/16/2024,3574.029704,28.88757266,5.62701251
3,8/16/2024,3676.480361,30.2300307,5.656111348
3,9/16/2024,3715.521603,30.10082553,5.708349218
3,10/16/2024,3808.182411,30.71272703,5.753965074
3,11/16/2024,3822.047807,29.85179761,5.792242547
3,12/16/2024,3891.573648,30.35823866,5.811498826
3,1/16/2025,4039.187413,30.42262021,5.862539918
3,2/16/2025,4009.759632,31.30038476,5.865414722
3,3/16/2025,4060.165524,30.3267979,5.889810769
3,4/16/2025,4249.309761,30.93736204,5.901078762
3,5/16/2025,4387.170915,29.83013343,5.903261978
3,6/16/2025,4292.410814,30.89270382,5.950862835
3,7/16/2025,4131.703077,30.41360716,5.92941735
3,8/16/2025,3976.910579,31.21112984,5.963095264
3,9/16/2025,3950.084948,30.40862387,5.965564157
3,10/16/2025,3904.345769,30.08504685,6.00305942
3,11/16/2025,3954.414891,31.13301508,6.019060385
3,12/16/2025,4077.732518,31.87865095,6.039232182
3,1/16/2026,4234.371768,32.76721562,6.048590051
3,2/16/2026,4310.190388,33.43420401,6.085771942
3,3/16/2026,4347.384141,33.90790522,6.131914944
3,4/16/2026,4202.178285,34.57790796,6.138155423
3,5/16/2026,4406.710437,35.25906008,6.174391597
3,6/16/2026,4425.878766,33.58952262,6.204039562
3,7/16/2026,4275.093987,34.83793859,6.207444523
3,8/16/2026,4100.148872,36.18184051,6.260299162
3,9/16/2026,3907.108292,35.42574434,6.304339177
3,10/16/2026,4013.544313,36.79661545,6.316089768
3,11/16/2026,3896.966811,37.6452066,6.331434359
3,12/16/2026,3746.506408,39.48415797,6.34509009
3,1/16/2027,3777.450869,38.37059921,6.399449951
3,2/16/2027,3959.810172,38.70175153,6.451896483
3,3/16/2027,3888.81169,38.2911577,6.492509677
3,4/16/2027,3751.436762,38.54670412,6.458983313
3,5/16/2027,3723.885168,37.14928271,6.491284294
3,6/16/2027,3752.637332,38.44042204,6.497388164
3,7/16/2027,3936.075909,39.31074364,6.506456656
3,8/16/2027,3819.25143,40.03570918,6.54657199
3,9/16/2027,3827.078463,40.00715432,6.575518807
3,10/16/2027,3812.415888,41.55195904,6.625549542
3,11/16/2027,3900.466502,39.49709219,6.659019514
3,12/16/2027,3968.360459,40.30165608,6.663270405
3,1/16/2028,4017.228674,39.62065917,6.694659372
3,2/16/2028,4162.671661,39.81444476,6.748660169
3,3/16/2028,4273.708474,39.93800874,6.781296332
3,4/16/2028,4355.461844,41.20946761,6.790303514
3,5/16/2028,4448.848607,40.62322533,6.825949585
3,6/16/2028,4368.801932,40.97012078,6.859544879
3,7/16/2028,4529.254377,39.63366523,6.905749591
3,8/16/2028,4737.431858,40.43805812,6.915945724
3,9/16/2028,4945.233137,40.89473596,6.977678728
3,10/16/2028,5047.121748,40.84823032,7.021546605
3,11/16/2028,4829.847959,42.56651135,7.090746307
3,12/16/2028,5025.908692,42.23405582,7.045151416
3,1/16/2029,5164.249448,42.50422046,7.096337231
3,2/16/2029,4950.490492,41.27183105,7.118593771
3,3/16/2029,5141.424851,39.5318668,7.090334004
3,4/16/2029,5211.900728,37.97865357,7.149766578
3,5/16/2029,5372.033132,36.98161759,7.202137965
3,6/16/2029,5634.1848,37.26771926,7.249443122
3,7/16/2029,5407.108004,38.75353959,7.264257714
3,8/16/2029,5230.343744,39.38978454,7.28894781
3,9/16/2029,4972.598149,40.38175682,7.293867451
3,10/16/2029,5159.158384,41.25858528,7.319563664
3,11/16/2029,4958.91681,42.91903013,7.33552624
3,12/16/2029,5058.309342,44.09946379,7.393630023
3,1/16/2030,5048.710878,46.06896409,7.423245735
3,2/16/2030,5071.409577,47.28514298,7.455922939
3,3/16/2030,5316.341713,45.28292116,7.495381502
3,4/16/2030,5485.524973,47.16675104,7.55885794
3,5/16/2030,5528.974117,49.27937101,7.574662779
3,6/16/2030,5793.717877,49.82537807,7.579329838
3,7/16/2030,6049.417524,49.46769505,7.616804806
3,8/16/2030,5800.162865,50.62456655,7.647579741
3,9/16/2030,6087.979892,52.53910898,7.692359749
3,10/16/2030,6153.814413,53.47707709,7.716648688
3,11/16/2030,5976.604896,53.57576099,7.734487893
3,12/16/2030,5892.625157,54.66182263,7.799163306
3,1/16/2031,5820.516455,55.96464703,7.826821959
3,2/16/2031,5870.99597,55.15114713,7.886584415
3,3/16/2031,5660.604746,57.70676091,7.936487236
3,4/16/2031,5650.343901,55.4153446,7.953161668
3,5/16/2031,5609.856394,53.78308225,7.959454577
3,6/16/2031,5784.370326,55.29258089,8.025342991
3,7/16/2031,5676.250008,55.33089814,8.037352004
3,8/16/2031,5430.548548,56.8000444,8.062734915
3,9/16/2031,5654.995726,55.41703312,8.076558926
3,10/16/2031,5776.755736,55.85895259,8.095694837
3,11/16/2031,5870.177117,57.38679783,8.159764246
3,12/16/2031,5824.604403,55.07064954,8.227850183
3,1/16/2032,5700.033983,54.87389244,8.230851455
3,2/16/2032,5713.911205,53.27455402,8.255075057
3,3/16/2032,5871.978928,52.61369873,8.305993024
3,4/16/2032,6033.077491,52.77099945,8.256522777
3,5/16/2032,5803.856616,53.06209694,8.293714484
3,6/16/2032,5599.6631,53.55157631,8.32579417
3,7/16/2032,5700.400523,55.23879427,8.395487672
3,8/16/2032,5601.213759,56.5886386,8.338123815
3,9/16/2032,5455.532157,58.31589965,8.348110005
3,10/16/2032,5583.101202,56.37934798,8.36199255
3,11/16/2032,5669.840667,59.18165257,8.397083386
3,12/16/2032,5776.961523,61.86746746,8.447568816
3,1/16/2033,5657.927505,62.51073568,8.481752656
3,2/16/2033,5939.210534,63.22044747,8.492793052
3,3/16/2033,5888.843542,60.56149456,8.509776229
3,4/16/2033,6102.694742,60.49710796,8.589300998
3,5/16/2033,6406.098166,61.20855826,8.593935121
3,6/16/2033,6188.822275,58.46328412,8.650829004
3,7/16/2033,6450.591245,58.16175028,8.669832727
3,8/16/2033,6424.984031,60.52793279,8.697823508
3,9/16/2033,6428.439921,61.9337906,8.681426754
3,10/16/2033,6235.646994,63.21816342,8.730948384
3,11/16/2033,6341.093241,62.84833795,8.762005983
3,12/16/2033,6480.218754,62.83321827,8.803255259
3,1/16/2034,6239.837158,64.9047328,8.742200931
3,2/16/2034,6455.005322,67.46348288,8.783049947
3,3/16/2034,6196.278736,64.93480901,8.826961527
3,4/16/2034,6014.114136,62.11589824,8.84558991
3,5/16/2034,6296.342606,62.10837003,8.873525811
3,6/16/2034,5987.618689,62.08514599,8.895085745
3,7/16/2034,6168.136088,65.09637318,8.948534943
3,8/16/2034,5866.966683,66.26256144,8.966188298
3,9/16/2034,6151.94271,66.9707665,9.034882016
3,10/16/2034,6276.63806,64.39524923,9.12375288
3,11/16/2034,6566.791814,65.30928515,9.144536988
3,12/16/2034,6736.706433,68.02302003,9.202017726
3,1/16/2035,6933.054077,66.9469669,9.257591487
3,2/16/2035,7121.780245,69.24838312,9.193757727
3,3/16/2035,7444.520625,67.65876062,9.268747854
3,4/16/2035,7085.518239,68.41487887,9.271319409
3,5/16/2035,7314.256915,68.22841084,9.324667135
3,6/16/2035,7638.121605,67.28522985,9.407082731
3,7/16/2035,7392.843714,64.87874366,9.412600292
3,8/16/2035,7414.12541,65.38334693,9.465903857
3,9/16/2035,7480.903293,63.30549681,9.506506524
3,10/16/2035,7358.305065,63.25866513,9.519163468
3,11/16/2035,7545.946892,65.13805571,9.579852211
3,12/16/2035,7336.621608,66.86539662,9.62701286
3,1/16/2036,7104.234591,67.28401335,9.694093786
3,2/16/2036,7327.010192,69.71081262,9.704215407
3,3/16/2036,7407.997025,68.32898365,9.797854885
3,4/16/2036,7318.205597,68.405188,9.851044588
3,5/16/2036,7470.93687,66.92409777,9.882372832
3,6/16/2036,7193.798902,69.10433734,9.889166822
3,7/16/2036,7206.790414,67.24668968,9.914558176
3,8/16/2036,7178.804887,70.28182554,9.955080394
3,9/16/2036,7320.717037,66.92873969,9.977471042
3,10/16/2036,7166.628097,68.25344725,10.01802241
3,11/16/2036,7062.53599,70.32848072,9.932174546
3,12/16/2036,6731.906805,68.23319204,9.966000214
3,1/16/2037,6816.532525,71.03625423,10.0501935
3,2/16/2037,7020.078345,71.59873119,10.14435876
3,3/16/2037,6761.51329,71.4126229,10.1887553
3,4/16/2037,6780.990442,68.38552933,10.28201769
3,5/16/2037,6483.041395,69.67743336,10.35063948
3,6/16/2037,6493.754838,70.83909036,10.44506213
3,7/16/2037,6364.554883,74.05804866,10.50477695
3,8/16/2037,6656.248663,74.57520278,10.51669059
3,9/16/2037,6971.752411,73.38615965,10.53125713
3,10/16/2037,7185.322673,71.26228912,10.54983556
3,11/16/2037,7522.169762,70.41472563,10.6197384
3,12/16/2037,7259.512526,72.93721853,10.67899171
3,1/16/2038,6983.894649,70.50673064,10.58663227
3,2/16/2038,7325.88419,69.5634554,10.69218692
3,3/16/2038,7450.683471,72.79931774,10.74112498
3,4/16/2038,7421.281462,73.27324228,10.82712807
3,5/16/2038,7563.723362,70.56843169,10.87121729
3,6/16/2038,7624.582983,67.31717488,10.87702292
3,7/16/2038,7514.099825,70.0717359,10.97968915
3,8/16/2038,7679.358567,73.11635763,11.04692142
3,9/16/2038,7474.015791,76.37869098,11.11956903
3,10/16/2038,7276.556511,73.72457958,11.19484186
3,11/16/2038,7528.75317,71.93695512,11.22091249
3,12/16/2038,7491.28714,69.37559528,11.1331367
3,1/16/2039,7618.740688,70.53903379,11.21990376
3,2/16/2039,7667.941797,69.98122711,11.31434618
3,3/16/2039,7639.912904,70.89414508,11.39825221
3,4/16/2039,7577.770744,70.01684195,11.45373813
3,5/16/2039,7395.278113,71.97473985,11.49811242
3,6/16/2039,7630.905294,74.38802084,11.58207953
3,7/16/2039,7764.244862,71.55038644,11.63262773
3,8/16/2039,7782.864685,74.65503454,11.73452557
3,9/16/2039,7726.42482,74.54793989,11.74510547
3,10/16/2039,7770.940257,75.84423936,11.74889545
3,11/16/2039,7728.263797,77.02918308,11.79810204
3,12/16/2039,8092.533921,80.62415189,11.89100753
3,1/16/2040,8193.060683,84.5035645,11.96001172
3,2/16/2040,8451.013766,83.87254085,11.98006394
3,3/16/2040,8483.795509,82.8266422,11.98918299
3,4/16/2040,8065.001229,86.75275595,12.06788198
3,5/16/2040,8242.527405,84.1669461,12.16679511
3,6/16/2040,8625.619947,85.34837062,12.2872128
3,7/16/2040,8713.739653,85.5769373,12.18800407
3,8/16/2040,8474.648047,81.83498129,12.28470222
3,9/16/2040,8841.5347,83.71480306,12.30689294
3,10/16/2040,9018.906317,87.43685058,12.41799021
3,11/16/2040,8945.976299,90.01228836,12.46409904
3,12/16/2040,9304.790235,87.75094555,12.48632493
3,1/16/2041,9239.412184,91.34389599,12.46426296
3,2/16/2041,8805.761065,92.76561113,12.479534
3,3/16/2041,8729.970199,90.82690902,12.50391052
3,4/16/2041,9018.866892,94.98400419,12.50866924
3,5/16/2041,9053.695598,99.51717631,12.46175842
3,6/16/2041,9118.331216,97.56337078,12.49913253
3,7/16/2041,9023.97063,99.35642975,12.59168081
3,8/16/2041,8746.289796,101.2793318,12.59467648
3,9/16/2041,8894.448521,105.7067854,12.6310674
3,10/16/2041,8783.317455,104.2586265,12.68878017
3,11/16/2041,8558.335507,104.7362231,12.75059135
3,12/16/2041,8920.870311,107.1691963,12.742313
3,1/16/2042,9334.218729,106.6505053,12.76255903
3,2/16/2042,9328.241969,110.6107501,12.69506614
3,3/16/2042,9725.352259,107.2091357,12.76041342
3,4/16/2042,9937.114883,107.0971068,12.78957568
3,5/16/2042,10000.10347,107.2108695,12.91137981
3,6/16/2042,10271.62123,104.1636881,12.96968491
3,7/16/2042,9922.637976,105.0080291,13.00010292
3,8/16/2042,9902.396901,104.6288572,13.07943587
3,9/16/2042,10213.65869,107.4561326,13.13579731
3,10/16/2042,10374.27934,105.558877,13.25767847
3,11/16/2042,10356.36183,109.1437857,13.30181507
3,12/16/2042,10466.10387,109.6113815,13.31182965
3,1/16/2043,10033.63411,114.7580305,13.43259436
3,2/16/2043,10183.41685,115.6909765,13.46365762
3,3/16/2043,10320.07602,120.9659166,13.57308117
3,4/16/2043,10327.85571,123.2458657,13.63345829
3,5/16/2043,10464.73711,128.0538616,13.65288015
3,6/16/2043,10413.02414,124.0579157,13.73398313
3,7/16/2043,10724.87313,121.3251555,13.68116525
3,8/16/2043,10472.03444,117.1555772,13.58800277
3,9/16/2043,10629.69932,114.2317048,13.68714068
3,10/16/2043,10250.79254,111.5836984,13.73963357
3,11/16/2043,10138.1468,112.6512311,13.76572326
3,12/16/2043,10437.33376,112.1370714,13.75173381
3,1/16/2044,10423.62926,115.8187661,13.88824155
3,2/16/2044,10224.44337,115.7653441,14.01938239
3,3/16/2044,9789.723925,116.3136619,14.02805234
3,4/16/2044,10132.71094,120.6551876,14.04824362
3,5/16/2044,10602.90032,121.2410105,14.15892609
3,6/16/2044,10370.9882,121.7733881,14.21902097
3,7/16/2044,10488.3485,126.842774,14.27340458
3,8/16/2044,10120.62565,129.2620969,14.36204495
3,9/16/2044,10291.17261,123.2164288,14.39273005
3,10/16/2044,10507.03653,127.1245712,14.25052349
3,11/16/2044,10532.24441,122.597682,14.35674406
3,12/16/2044,10458.28365,121.1599932,14.43649633
3,1/16/2045,9967.763121,123.0407535,14.55645651
3,2/16/2045,9883.258185,120.2131439,14.61968384
3,3/16/2045,10165.78376,121.6553637,14.64711339
3,4/16/2045,10236.86388,123.9840871,14.6667608
3,5/16/2045,10420.56765,130.0623757,14.77551909
3,6/16/2045,10752.52854,133.91024,14.78829046
3,7/16/2045,11015.55877,137.9826253,14.81142313
3,8/16/2045,11414.23369,139.3086631,14.92907702
3,9/16/2045,11538.04178,138.8958675,15.00328018
3,10/16/2045,12080.13032,138.959917,15.15310724
3,11/16/2045,11821.81272,145.491101,15.16762244
3,12/16/2045,11930.30368,144.0754993,15.31523351
3,1/16/2046,12407.78444,147.7736872,15.4479491
3,2/16/2046,11957.85539,152.7875529,15.57847891
3,3/16/2046,12039.20675,148.2171112,15.54512745
3,4/16/2046,12548.44307,146.896907,15.54177147
3,5/16/2046,12259.11177,141.1377468,15.67823548
3,6/16/2046,11845.68976,135.2238344,15.72845969
3,7/16/2046,12317.67681,135.4258796,15.76518586
3,8/16/2046,12781.26717,129.9313877,15.83977341
3,9/16/2046,13138.63603,133.6564722,15.96433396
3,10/16/2046,12626.45964,132.013253,16.05536807
3,11/16/2046,13103.34281,136.9207856,16.14471696
3,12/16/2046,13278.07807,143.5168597,16.27565196
3,1/16/2047,13892.85565,145.9090929,16.390291
3,2/16/2047,14380.14062,146.0837595,16.4093611
3,3/16/2047,14989.17184,147.9763732,16.4361283
3,4/16/2047,15120.97041,152.2918078,16.50694927
3,5/16/2047,15823.7837,156.5675679,16.54759025
3,6/16/2047,15230.46109,159.6208692,16.67745475
3,7/16/2047,14626.99499,165.8206723,16.71185941
3,8/16/2047,14443.61189,160.3390968,16.8662628
3,9/16/2047,14235.88828,167.7407189,16.73000505
3,10/16/2047,14383.48268,166.9465675,16.89346985
3,11/16/2047,14051.02171,158.9154395,16.92734379
3,12/16/2047,14516.03157,156.315833,17.03394893
3,1/16/2048,14708.46575,159.962898,17.19318774
3,2/16/2048,15105.55661,167.6600267,17.20602733
3,3/16/2048,14513.47897,173.2090024,17.26572695
3,4/16/2048,14091.17,172.9776894,17.41488813
3,5/16/2048,14706.96307,174.3431062,17.48768625
3,6/16/2048,14476.02395,181.6386642,17.51901322
3,7/16/2048,14346.75694,187.4525623,17.64540493
3,8/16/2048,15061.6737,186.9294054,17.68754338
3,9/16/2048,15506.69615,181.7965501,17.80938024
3,10/16/2048,15107.77204,181.9389827,17.91226138
3,11/16/2048,14978.47276,189.0197655,18.02252493
3,12/16/2048,15270.88273,191.1132247,18.12698114
3,1/16/2049,15072.6818,185.202858,18.22463012
3,2/16/2049,14827.55389,185.9621552,18.23268856
3,3/16/2049,14591.61392,182.1220235,18.30738429
3,4/16/2049,14427.81155,183.3884274,18.45899363
3,5/16/2049,14851.91585,178.5403512,18.63750143
3,6/16/2049,15113.56383,181.7033241,18.63975333
3,7/16/2049,15762.69689,179.936231,18.69340757
3,8/16/2049,16082.08868,185.2597373,18.86491006
3,9/16/2049,16212.38464,188.7789219,18.87485867
3,10/16/2049,16083.07702,194.1913748,18.93167445
3,11/16/2049,15617.94452,194.7067133,18.97158703
3,12/16/2049,14854.91587,204.3384332,19.14102744
3,1/16/2050,14606.26749,202.2661353,19.25279683
3,2/16/2050,14364.99748,200.5931027,19.34024484
3,3/16/2050,14623.48523,191.8378115,19.52360574
3,4/16/2050,14776.8907,184.0737171,19.55363274
3,5/16/2050,15506.63592,189.5787036,19.42637554
3,6/16/2050,15232.14114,187.2561445,19.56558759
3,7/16/2050,14936.9022,190.8104247,19.65417011
3,8/16/2050,15546.5708,185.184067,19.68493018
3,9/16/2050,15290.27825,193.0474288,19.75014561
3,10/16/2050,15967.91854,195.983803,19.7958184
3,11/16/2050,15531.77369,191.6842269,19.79438813
3,12/16/2050,14787.16176,197.9959908,19.90687798
3,1/16/2051,15525.55223,206.0590785,19.97647782
3,2/16/2051,15810.191,201.4427177,19.80327378
3,3/16/2051,16584.96036,203.7363765,19.90714973
3,4/16/2051,17197.1035,213.5810281,20.04442029
3,5/16/2051,17654.54864,219.8069057,20.09028691
3,6/16/2051,17177.95473,217.4852652,20.13923999
3,7/16/2051,17313.18356,221.073664,20.20689636
3,8/16/2051,17866.52303,225.2151055,20.31359329
3,9/16/2051,18164.31766,221.1849389,20.4459832
3,10/16/2051,17733.44198,210.4598903,20.62244862
3,11/16/2051,17817.36626,203.3091369,20.43493345
3,12/16/2051,17829.7817,206.8006259,20.61102557
3,1/16/2052,17826.47126,198.1788865,20.75336762
3,2/16/2052,17916.34294,205.11752,20.58762203
3,3/16/2052,18072.10058,210.1794966,20.64137832
3,4/16/2052,18480.74491,214.4846966,20.64202829
3,5/16/2052,18480.80023,206.7822336,20.62497184
3,6/16/2052,19286.01982,213.0590551,20.69178093
3,7/16/2052,19244.69525,204.6156941,20.70656834
3,8/16/2052,19704.30504,196.6522596,20.85485653
3,9/16/2052,20179.74869,198.1118416,21.01489804
3,10/16/2052,19634.48719,201.4956822,20.81685816
3,11/16/2052,19354.32837,199.437742,20.94965448
3,12/16/2052,20167.31412,191.7787732,21.15710227
3,1/16/2053,20828.42814,198.9044107,21.20638926
3,2/16/2053,19971.93702,199.1392959,21.27921521
3,3/16/2053,19502.15877,192.2917369,21.32726445
4,3/16/2023,3960.28,25.58,5.15
4,4/16/2023,4014.43419,24.84889495,5.182259497
4,5/16/2023,3911.002765,23.90480285,5.221110428
4,6/16/2023,4033.849338,24.29540897,5.257772493
4,7/16/2023,4107.657793,24.44542223,5.302961177
4,8/16/2023,3945.553059,25.37273236,5.351479464
4,9/16/2023,3791.286133,24.7474852,5.363036161
4,10/16/2023,3824.786016,25.87319492,5.414983701
4,11/16/2023,3890.865599,25.31808872,5.399022653
4,12/16/2023,3819.035282,24.93544356,5.452426554
4,1/16/2024,4003.933326,24.92659992,5.455441912
4,2/16/2024,3875.972392,25.19508313,5.492992892
4,3/16/2024,4006.035323,24.2245557,5.535855337
4,4/16/2024,4181.132146,24.79321687,5.565109811
4,5/16/2024,4086.658477,24.74863537,5.618697687
4,6/16/2024,3931.128589,25.97485,5.649704717
4,7/16/2024,3998.655617,24.74903059,5.683648391
4,8/16/2024,3984.603496,24.56436255,5.721321354
4,9/16/2024,4064.96143,23.60678302,5.775504411
4,10/16/2024,3895.904282,24.04240216,5.820703819
4,11/16/2024,3933.754493,24.36746236,5.861708067
4,12/16/2024,4117.779028,24.31745296,5.902237527
4,1/16/2025,4127.473948,25.32799816,5.907482589
4,2/16/2025,4121.983269,25.56390499,5.920844463
4,3/16/2025,4141.706336,26.62825891,5.963319076
4,4/16/2025,4137.878275,27.06370241,5.982318843
4,5/16/2025,4150.76359,26.07943615,6.022774503
4,6/16/2025,4281.318453,25.65350122,6.03060577
4,7/16/2025,4349.271093,25.94374341,6.036221318
4,8/16/2025,4383.055751,24.80640958,6.083379691
4,9/16/2025,4341.103937,25.28030784,6.074790636
4,10/16/2025,4450.23314,26.3867563,6.039823881
4,11/16/2025,4234.048833,25.26602279,6.070214774
4,12/16/2025,4130.329937,26.47058525,6.12845234
4,1/16/2026,3973.215495,26.73215078,6.186128155
4,2/16/2026,3803.494516,27.27805509,6.223552408
4,3/16/2026,3882.671324,27.77151951,6.208614303
4,4/16/2026,4015.136416,28.17762342,6.251463589
4,5/16/2026,3827.137523,28.82542119,6.266248381
4,6/16/2026,3817.09113,29.69523151,6.293922635
4,7/16/2026,3903.7093,29.86759313,6.356224568
4,8/16/2026,3954.250649,28.93001049,6.409631337
4,9/16/2026,3831.557617,29.78853552,6.46492679
4,10/16/2026,3775.754885,30.32706216,6.521753562
4,11/16/2026,3885.443019,29.13315281,6.567347829
4,12/16/2026,3814.089328,28.82134937,6.624544302
4,1/16/2027,3667.81432,28.48779679,6.627683181
4,2/16/2027,3596.312968,28.54970994,6.674065289
4,3/16/2027,3486.071674,27.99758835,6.73916757
4,4/16/2027,3518.439382,26.6960531,6.745239332
4,5/16/2027,3457.754044,25.39642097,6.797693615
4,6/16/2027,3514.329156,24.16971536,6.817993828
4,7/16/2027,3367.340753,24.97849967,6.87343482
4,8/16/2027,3520.862715,25.72400762,6.934194166
4,9/16/2027,3488.402328,25.3122697,6.926028997
4,10/16/2027,3478.16139,26.18783909,6.970665655
4,11/16/2027,3385.679527,25.25217127,7.031120365
4,12/16/2027,3441.840815,25.18677676,7.075482465
4,1/16/2028,3335.830428,23.954855,7.145877615
4,2/16/2028,3473.320275,24.49427927,7.148493854
4,3/16/2028,3584.539546,25.57048216,7.157059149
4,4/16/2028,3634.34732,26.23280039,7.12333977
4,5/16/2028,3605.808459,27.27230437,7.162961943
4,6/16/2028,3681.208312,26.93802807,7.17741618
4,7/16/2028,3673.595924,26.55211175,7.241374916
4,8/16/2028,3602.178575,26.56379487,7.311594734
4,9/16/2028,3525.545901,27.29728336,7.336447254
4,10/16/2028,3403.946359,28.45717927,7.406433162
4,11/16/2028,3326.925276,29.03396103,7.430461287
4,12/16/2028,3472.258136,28.08388662,7.452790222
4,1/16/2029,3359.085672,27.6775882,7.499057063
4,2/16/2029,3297.477524,27.57736418,7.558095235
4,3/16/2029,3155.547163,28.02378739,7.628326982
4,4/16/2029,3194.851627,29.26965343,7.654269169
4,5/16/2029,3116.673,29.45371078,7.664874098
4,6/16/2029,3040.823627,28.64042841,7.709224037
4,7/16/2029,3116.465089,28.90371023,7.730126796
4,8/16/2029,3037.300537,28.8008354,7.731926282
4,9/16/2029,3069.04603,28.82683376,7.727173551
4,10/16/2029,3142.177583,28.62564512,7.756434759
4,11/16/2029,3215.720376,29.56360709,7.801047597
4,12/16/2029,3304.444268,28.62584041,7.771756441
4,1/16/2030,3401.357493,28.71911391,7.779630508
4,2/16/2030,3304.920326,28.74483304,7.839274027
4,3/16/2030,3283.073205,29.74365618,7.845853221
4,4/16/2030,3212.378543,29.17296284,7.820581413
4,5/16/2030,3359.233095,30.00042114,7.842207145
4,6/16/2030,3223.654848,30.33195512,7.871854221
4,7/16/2030,3272.554063,30.04535502,7.878785268
4,8/16/2030,3141.821865,28.82731147,7.890799293
4,9/16/2030,3185.218026,29.295804,7.840932388
4,10/16/2030,3208.353444,28.29511247,7.853696594
4,11/16/2030,3131.826604,28.90629083,7.794769965
4,12/16/2030,3028.325961,30.03221295,7.856375758
4,1/16/2031,3013.582853,28.93497059,7.860216367
4,2/16/2031,3087.757165,29.25322656,7.921827281
4,3/16/2031,2937.72336,30.37227382,7.867110818
4,4/16/2031,3057.606494,29.60255905,7.928435402
4,5/16/2031,3011.670415,30.92702293,7.98834575
4,6/16/2031,3103.019863,31.13773131,8.01152973
4,7/16/2031,3201.457224,32.10283462,8.051917669
4,8/16/2031,3334.058969,32.22843139,8.052137016
4,9/16/2031,3290.087624,31.87347179,8.112591202
4,10/16/2031,3369.37674,32.43957465,8.149686495
4,11/16/2031,3508.223029,31.85020025,8.182219055
4,12/16/2031,3546.445815,32.85050774,8.205217525
4,1/16/2032,3619.111743,33.02576419,8.266073951
4,2/16/2032,3748.235033,34.66687475,8.304414537
4,3/16/2032,3694.635709,34.77035006,8.268497238
